event_id,timestamp,session_id,ordem_na_sessao,pagina_entrada,anonymous_id,usuario_id,identificado,empresa,cnpj_hash,perfil_real,area,pagina,oportunidade_id,categoria,modalidade,enviou_proposta,utm_source,utm_medium,utm_campaign,device,uf,porte_empresa
EV0003598,2026-07-17 16:21:20,anon_1fab85fd59-S005,4,0,anon_1fab85fd59,,0,,,bloqueado_taxa_acesso,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,mobile,PE,Grande
EV0003599,2026-07-17 16:21:43,anon_1fab85fd59-S005,5,0,anon_1fab85fd59,,0,,,bloqueado_taxa_acesso,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,PE,Grande
EV0003600,2026-07-17 16:22:55,anon_1fab85fd59-S005,6,0,anon_1fab85fd59,,0,,,bloqueado_taxa_acesso,publica,detalhe_oportunidade_publica,OP-2026-0029,epi_seguranca,concorrencia,0,linkedin,social,marca_empregadora,mobile,PE,Grande
EV0003601,2026-07-17 16:24:04,anon_1fab85fd59-S005,7,0,anon_1fab85fd59,,0,,,bloqueado_taxa_acesso,publica,tenho_interesse,OP-2026-0029,epi_seguranca,concorrencia,0,linkedin,social,marca_empregadora,mobile,PE,Grande
EV0003602,2026-07-17 17:24:49,anon_a8bba205ca-S003,1,1,anon_a8bba205ca,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0010,servicos_engenharia,dispensa_eletronica,0,petronect_crm,email,reengajamento_2026q3,mobile,SC,
EV0003603,2026-07-17 17:25:11,anon_d356c438e4-S008,1,1,anon_d356c438e4,,0,,,explorador_sem_conversao,publica,home_publica,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0003604,2026-07-17 17:25:37,anon_d356c438e4-S008,2,0,anon_d356c438e4,,0,,,explorador_sem_conversao,publica,avisos,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SC,MEI
EV0003605,2026-07-17 17:27:36,anon_a8bba205ca-S003,2,0,anon_a8bba205ca,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,reengajamento_2026q3,mobile,SC,
EV0003606,2026-07-17 17:29:25,anon_a8bba205ca-S003,3,0,anon_a8bba205ca,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0075,servicos_manutencao,concorrencia,0,petronect_crm,email,reengajamento_2026q3,mobile,SC,
EV0003607,2026-07-17 17:33:10,anon_a8bba205ca-S003,4,0,anon_a8bba205ca,,0,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0075,servicos_manutencao,concorrencia,0,petronect_crm,email,reengajamento_2026q3,mobile,SC,
EV0003608,2026-07-17 17:33:29,anon_f0aa38d0a1-S009,1,1,anon_f0aa38d0a1,U0001,1,Fornecedor 0001 LTDA,9d36405c93725b06,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,organic,,desktop,RN,Medio
EV0003609,2026-07-17 17:35:21,anon_f0aa38d0a1-S009,2,0,anon_f0aa38d0a1,U0001,1,Fornecedor 0001 LTDA,9d36405c93725b06,explorador_sem_conversao,interna,minhas_participacoes,,,,0,google,organic,,desktop,RN,Medio
EV0003610,2026-07-17 17:36:38,anon_f0aa38d0a1-S009,3,0,anon_f0aa38d0a1,U0001,1,Fornecedor 0001 LTDA,9d36405c93725b06,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0089,tubulacao_conexoes,concorrencia,0,google,organic,,desktop,RN,Medio
EV0003611,2026-07-17 17:37:47,anon_f0aa38d0a1-S009,4,0,anon_f0aa38d0a1,U0001,1,Fornecedor 0001 LTDA,9d36405c93725b06,explorador_sem_conversao,interna,envio_proposta,OP-2026-0089,tubulacao_conexoes,concorrencia,0,google,organic,,desktop,RN,Medio
EV0003612,2026-07-17 17:47:49,anon_f0aa38d0a1-S009,5,0,anon_f0aa38d0a1,U0001,1,Fornecedor 0001 LTDA,9d36405c93725b06,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,organic,,desktop,RN,Medio
EV0003613,2026-07-17 17:49:49,anon_f0aa38d0a1-S009,6,0,anon_f0aa38d0a1,U0001,1,Fornecedor 0001 LTDA,9d36405c93725b06,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0089,tubulacao_conexoes,concorrencia,0,google,organic,,desktop,RN,Medio
EV0003614,2026-07-17 17:56:02,anon_f0aa38d0a1-S009,7,0,anon_f0aa38d0a1,U0001,1,Fornecedor 0001 LTDA,9d36405c93725b06,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,organic,,desktop,RN,Medio
EV0003615,2026-07-17 17:59:17,anon_ba15260718-S001,1,1,anon_ba15260718,,0,,,anonimo_recorrente,publica,home_publica,,,,0,linkedin,social,marca_empregadora,tablet,RN,
EV0003616,2026-07-17 18:02:16,anon_ba15260718-S001,2,0,anon_ba15260718,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,tablet,RN,
EV0003617,2026-07-17 18:05:18,anon_ba15260718-S001,3,0,anon_ba15260718,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0036,eletrica_instrumentacao,pregao_eletronico,0,linkedin,social,marca_empregadora,tablet,RN,
EV0003618,2026-07-17 18:09:56,anon_ba15260718-S001,4,0,anon_ba15260718,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,tablet,RN,
EV0003619,2026-07-17 18:11:03,anon_ba15260718-S001,5,0,anon_ba15260718,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0036,eletrica_instrumentacao,pregao_eletronico,0,linkedin,social,marca_empregadora,tablet,RN,
EV0003620,2026-07-17 18:17:00,anon_ba15260718-S001,6,0,anon_ba15260718,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,tablet,RN,
EV0003621,2026-07-17 18:18:38,anon_5155fa1ab8-S005,1,1,anon_5155fa1ab8,U0011,1,Fornecedor 0011 LTDA,419043427f6b67d0,inativo_em_risco,interna,painel_oportunidades,,,,0,linkedin,social,marca_empregadora,desktop,RS,Grande
EV0003622,2026-07-17 18:18:54,anon_5155fa1ab8-S005,2,0,anon_5155fa1ab8,U0011,1,Fornecedor 0011 LTDA,419043427f6b67d0,inativo_em_risco,interna,sala_colaboracao,OP-2026-0029,epi_seguranca,concorrencia,0,linkedin,social,marca_empregadora,desktop,RS,Grande
EV0003623,2026-07-17 18:18:56,anon_ba15260718-S001,7,0,anon_ba15260718,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0036,eletrica_instrumentacao,pregao_eletronico,0,linkedin,social,marca_empregadora,tablet,RN,
EV0003624,2026-07-17 18:23:06,anon_5155fa1ab8-S005,3,0,anon_5155fa1ab8,U0011,1,Fornecedor 0011 LTDA,419043427f6b67d0,inativo_em_risco,interna,painel_oportunidades,,,,0,linkedin,social,marca_empregadora,desktop,RS,Grande
EV0003625,2026-07-17 18:24:41,anon_5155fa1ab8-S005,4,0,anon_5155fa1ab8,U0011,1,Fornecedor 0011 LTDA,419043427f6b67d0,inativo_em_risco,interna,sala_colaboracao,OP-2026-0029,epi_seguranca,concorrencia,0,linkedin,social,marca_empregadora,desktop,RS,Grande
EV0003626,2026-07-17 18:26:35,anon_5155fa1ab8-S005,5,0,anon_5155fa1ab8,U0011,1,Fornecedor 0011 LTDA,419043427f6b67d0,inativo_em_risco,interna,painel_oportunidades,,,,0,linkedin,social,marca_empregadora,desktop,RS,Grande
EV0003627,2026-07-17 18:29:19,anon_5155fa1ab8-S005,6,0,anon_5155fa1ab8,U0011,1,Fornecedor 0011 LTDA,419043427f6b67d0,inativo_em_risco,interna,detalhe_oportunidade,OP-2026-0029,epi_seguranca,concorrencia,0,linkedin,social,marca_empregadora,desktop,RS,Grande
EV0003628,2026-07-17 18:51:34,anon_ac1bbc91f7-S014,1,1,anon_ac1bbc91f7,,0,,,explorador_sem_conversao,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,mobile,RJ,Medio
EV0003629,2026-07-17 18:52:51,anon_ac1bbc91f7-S014,2,0,anon_ac1bbc91f7,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0030,logistica_transporte,concorrencia,0,linkedin,social,marca_empregadora,mobile,RJ,Medio
EV0003630,2026-07-17 19:03:00,anon_991497d658-S012,1,1,anon_991497d658,U0048,1,Fornecedor 0048 LTDA,0705cd32e9823c29,inativo_em_risco,interna,painel_oportunidades,,,,0,google,organic,,desktop,SC,Medio
EV0003631,2026-07-17 19:04:46,anon_991497d658-S012,2,0,anon_991497d658,U0048,1,Fornecedor 0048 LTDA,0705cd32e9823c29,inativo_em_risco,interna,painel_oportunidades,,,,0,google,organic,,desktop,SC,Medio
EV0003632,2026-07-17 19:05:23,anon_991497d658-S012,3,0,anon_991497d658,U0048,1,Fornecedor 0048 LTDA,0705cd32e9823c29,inativo_em_risco,interna,sala_colaboracao,OP-2026-0029,epi_seguranca,concorrencia,0,google,organic,,desktop,SC,Medio
EV0003633,2026-07-17 19:06:42,anon_991497d658-S012,4,0,anon_991497d658,U0048,1,Fornecedor 0048 LTDA,0705cd32e9823c29,inativo_em_risco,interna,minhas_participacoes,,,,0,google,organic,,desktop,SC,Medio
EV0003634,2026-07-17 21:17:12,anon_7504cc3ede-S006,1,1,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,publica,home_publica,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003635,2026-07-17 21:19:27,anon_7504cc3ede-S006,2,0,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,publica,login,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003636,2026-07-17 21:21:06,anon_7504cc3ede-S006,3,0,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003637,2026-07-17 21:21:56,anon_7504cc3ede-S006,4,0,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,interna,detalhe_oportunidade,OP-2026-0013,servicos_engenharia,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003638,2026-07-17 21:23:33,anon_7504cc3ede-S006,5,0,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,interna,envio_proposta,OP-2026-0013,servicos_engenharia,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003639,2026-07-17 21:37:25,anon_7504cc3ede-S006,6,0,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,interna,minhas_participacoes,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003640,2026-07-17 21:40:11,anon_7504cc3ede-S006,7,0,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,interna,detalhe_oportunidade,OP-2026-0074,servicos_engenharia,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003641,2026-07-17 21:44:25,anon_7504cc3ede-S006,8,0,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,interna,envio_proposta,OP-2026-0074,servicos_engenharia,pregao_eletronico,1,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003642,2026-07-17 21:54:16,anon_7504cc3ede-S006,9,0,anon_7504cc3ede,U0114,1,Fornecedor 0114 LTDA,e6de5075b268cc1f,inativo_em_risco,interna,minhas_participacoes,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003643,2026-07-18 10:37:21,anon_41aa448259-S006,1,1,anon_41aa448259,,0,,,explorador_sem_conversao,publica,home_publica,,,,0,(direct),(none),,desktop,ES,MEI
EV0003644,2026-07-18 10:37:37,anon_41aa448259-S006,2,0,anon_41aa448259,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,ES,MEI
EV0003645,2026-07-18 10:40:06,anon_41aa448259-S006,3,0,anon_41aa448259,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0074,servicos_engenharia,pregao_eletronico,0,(direct),(none),,desktop,ES,MEI
EV0003646,2026-07-18 12:21:47,anon_0d400035f0-S005,1,1,anon_0d400035f0,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,mobile,AM,
EV0003647,2026-07-18 12:22:09,anon_0d400035f0-S005,2,0,anon_0d400035f0,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,AM,
EV0003648,2026-07-18 12:25:19,anon_0d400035f0-S005,3,0,anon_0d400035f0,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0089,tubulacao_conexoes,concorrencia,0,google,organic,,mobile,AM,
EV0003649,2026-07-18 12:28:49,anon_0d400035f0-S005,4,0,anon_0d400035f0,,0,,,anonimo_recorrente,publica,ajuda_treinamentos,,,,0,google,organic,,mobile,AM,
EV0003650,2026-07-18 13:42:52,anon_f32d5972c6-S004,1,1,anon_f32d5972c6,U0120,1,Fornecedor 0120 LTDA,a7240bb57341d84d,bloqueado_taxa_acesso,publica,avisos,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,RN,Grande
EV0003651,2026-07-18 15:32:18,anon_8b2e326567-S004,1,1,anon_8b2e326567,,0,,,anonimo_recorrente,publica,home_publica,,,,0,(direct),(none),,desktop,SP,
EV0003652,2026-07-18 15:32:44,anon_8b2e326567-S004,2,0,anon_8b2e326567,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,(direct),(none),,desktop,SP,
EV0003653,2026-07-18 15:34:01,anon_8b2e326567-S004,3,0,anon_8b2e326567,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0089,tubulacao_conexoes,concorrencia,0,(direct),(none),,desktop,SP,
EV0003654,2026-07-18 15:38:59,anon_8b2e326567-S004,4,0,anon_8b2e326567,,0,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0089,tubulacao_conexoes,concorrencia,0,(direct),(none),,desktop,SP,
EV0003655,2026-07-18 15:40:24,anon_8b2e326567-S004,5,0,anon_8b2e326567,,1,,,anonimo_recorrente,publica,iniciar_identificacao,,,,0,(direct),(none),,desktop,SP,
EV0003656,2026-07-18 15:40:47,anon_8b2e326567-S004,6,0,anon_8b2e326567,,1,,,anonimo_recorrente,interna,cadastro_fornecedor,,,,0,(direct),(none),,desktop,SP,
EV0003657,2026-07-18 15:43:47,anon_8b2e326567-S004,7,0,anon_8b2e326567,,1,,,anonimo_recorrente,interna,meus_dados,,,,0,(direct),(none),,desktop,SP,
EV0003658,2026-07-19 10:07:25,anon_caf4488385-S006,1,1,anon_caf4488385,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0003659,2026-07-19 10:09:42,anon_caf4488385-S006,2,0,anon_caf4488385,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0075,servicos_manutencao,concorrencia,0,(direct),(none),,desktop,PE,
EV0003660,2026-07-19 10:12:55,anon_caf4488385-S006,3,0,anon_caf4488385,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0003661,2026-07-19 10:35:54,anon_5ef2e6195f-S002,1,1,anon_5ef2e6195f,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SP,
EV0003662,2026-07-19 10:38:19,anon_5ef2e6195f-S002,2,0,anon_5ef2e6195f,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SP,
EV0003663,2026-07-19 10:40:49,anon_5ef2e6195f-S002,3,0,anon_5ef2e6195f,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0065,logistica_transporte,pregao_eletronico,0,google,cpc,fornecedores_oleo_gas,desktop,SP,
EV0003664,2026-07-19 10:47:29,anon_5ef2e6195f-S002,4,0,anon_5ef2e6195f,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,cpc,fornecedores_oleo_gas,desktop,SP,
EV0003665,2026-07-19 11:19:16,anon_7504cc3ede-S007,1,1,anon_7504cc3ede,,0,,,inativo_em_risco,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,RN,Grande
EV0003666,2026-07-19 11:20:43,anon_7504cc3ede-S007,2,0,anon_7504cc3ede,,0,,,inativo_em_risco,publica,detalhe_oportunidade_publica,OP-2026-0036,eletrica_instrumentacao,pregao_eletronico,0,(direct),(none),,desktop,RN,Grande
EV0003667,2026-07-19 14:23:37,anon_f32d5972c6-S005,1,1,anon_f32d5972c6,U0120,1,Fornecedor 0120 LTDA,a7240bb57341d84d,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,RN,Grande
EV0003668,2026-07-19 14:23:53,anon_f32d5972c6-S005,2,0,anon_f32d5972c6,U0120,1,Fornecedor 0120 LTDA,a7240bb57341d84d,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0020,eletrica_instrumentacao,dispensa_eletronica,0,(direct),(none),,desktop,RN,Grande
EV0003669,2026-07-19 14:26:54,anon_f32d5972c6-S005,3,0,anon_f32d5972c6,U0120,1,Fornecedor 0120 LTDA,a7240bb57341d84d,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,(direct),(none),,desktop,RN,Grande
EV0003670,2026-07-19 14:29:00,anon_f32d5972c6-S005,4,0,anon_f32d5972c6,U0120,1,Fornecedor 0120 LTDA,a7240bb57341d84d,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0057,bombas_compressores,pregao_eletronico,0,(direct),(none),,desktop,RN,Grande
EV0003671,2026-07-19 14:34:42,anon_f32d5972c6-S005,5,0,anon_f32d5972c6,U0120,1,Fornecedor 0120 LTDA,a7240bb57341d84d,bloqueado_taxa_acesso,interna,taxa_acesso_bloqueio,OP-2026-0057,bombas_compressores,pregao_eletronico,0,(direct),(none),,desktop,RN,Grande
EV0003672,2026-07-19 14:38:26,anon_d839681c81-S010,1,1,anon_d839681c81,U0103,1,Fornecedor 0103 LTDA,ac7beccd04fe31ca,ativo_convertendo,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Medio
EV0003673,2026-07-19 14:39:37,anon_d839681c81-S010,2,0,anon_d839681c81,U0103,1,Fornecedor 0103 LTDA,ac7beccd04fe31ca,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0045,servicos_engenharia,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Medio
EV0003674,2026-07-19 14:44:38,anon_d839681c81-S010,3,0,anon_d839681c81,U0103,1,Fornecedor 0103 LTDA,ac7beccd04fe31ca,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0010,servicos_engenharia,dispensa_eletronica,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Medio
EV0003675,2026-07-19 14:51:50,anon_d839681c81-S010,4,0,anon_d839681c81,U0103,1,Fornecedor 0103 LTDA,ac7beccd04fe31ca,ativo_convertendo,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,Medio
EV0003676,2026-07-19 17:24:13,anon_f56efb63b1-S009,1,1,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,google,cpc,fornecedores_oleo_gas,desktop,BA,Grande
EV0003677,2026-07-19 17:25:52,anon_f56efb63b1-S009,2,0,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0030,logistica_transporte,concorrencia,0,google,cpc,fornecedores_oleo_gas,desktop,BA,Grande
EV0003678,2026-07-19 17:29:27,anon_f56efb63b1-S009,3,0,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,google,cpc,fornecedores_oleo_gas,desktop,BA,Grande
EV0003679,2026-07-19 17:30:08,anon_f56efb63b1-S009,4,0,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0030,logistica_transporte,concorrencia,0,google,cpc,fornecedores_oleo_gas,desktop,BA,Grande
EV0003680,2026-07-19 17:35:13,anon_737634c169-S007,1,1,anon_737634c169,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,PR,
EV0003681,2026-07-19 17:37:00,anon_f56efb63b1-S009,5,0,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,taxa_acesso_bloqueio,OP-2026-0030,logistica_transporte,concorrencia,0,google,cpc,fornecedores_oleo_gas,desktop,BA,Grande
EV0003682,2026-07-19 17:38:25,anon_737634c169-S007,2,0,anon_737634c169,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,PR,
EV0003683,2026-07-19 17:41:05,anon_737634c169-S007,3,0,anon_737634c169,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0055,valvulas,dispensa_eletronica,0,google,organic,,mobile,PR,
EV0003684,2026-07-19 17:43:12,anon_737634c169-S007,4,0,anon_737634c169,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,PR,
EV0003685,2026-07-19 17:46:02,anon_737634c169-S007,5,0,anon_737634c169,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,PR,
EV0003686,2026-07-19 17:49:09,anon_737634c169-S007,6,0,anon_737634c169,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,PR,
EV0003687,2026-07-19 17:52:29,anon_737634c169-S007,7,0,anon_737634c169,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,mobile,PR,
EV0003688,2026-07-19 17:52:51,anon_737634c169-S007,8,0,anon_737634c169,,0,,,anonimo_recorrente,publica,home_publica,,,,0,google,organic,,mobile,PR,
EV0003689,2026-07-19 17:54:43,anon_737634c169-S007,9,0,anon_737634c169,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,mobile,PR,
EV0003690,2026-07-19 17:55:45,anon_737634c169-S007,10,0,anon_737634c169,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,PR,
EV0003691,2026-07-19 20:36:40,anon_f56efb63b1-S010,1,1,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,minhas_participacoes,,,,0,(direct),(none),,desktop,BA,Grande
EV0003692,2026-07-19 20:37:54,anon_f56efb63b1-S010,2,0,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,sala_colaboracao,OP-2026-0045,servicos_engenharia,pregao_eletronico,0,(direct),(none),,desktop,BA,Grande
EV0003693,2026-07-19 20:39:23,anon_f56efb63b1-S010,3,0,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0045,servicos_engenharia,pregao_eletronico,0,(direct),(none),,desktop,BA,Grande
EV0003694,2026-07-19 20:43:10,anon_f56efb63b1-S010,4,0,anon_f56efb63b1,U0026,1,Fornecedor 0026 LTDA,923447f0ddd206d7,bloqueado_taxa_acesso,interna,taxa_acesso_bloqueio,OP-2026-0045,servicos_engenharia,pregao_eletronico,0,(direct),(none),,desktop,BA,Grande
EV0003695,2026-07-20 07:17:59,anon_44e88da719-S005,1,1,anon_44e88da719,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,RJ,Pequeno
EV0003696,2026-07-20 07:19:19,anon_44e88da719-S005,2,0,anon_44e88da719,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0057,bombas_compressores,pregao_eletronico,0,google,organic,,mobile,RJ,Pequeno
EV0003697,2026-07-20 07:23:14,anon_44e88da719-S005,3,0,anon_44e88da719,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0057,bombas_compressores,pregao_eletronico,0,google,organic,,mobile,RJ,Pequeno
EV0003698,2026-07-20 07:24:10,anon_44e88da719-S005,4,0,anon_44e88da719,,0,,,explorador_sem_conversao,publica,tenho_interesse,OP-2026-0057,bombas_compressores,pregao_eletronico,0,google,organic,,mobile,RJ,Pequeno
EV0003699,2026-07-20 07:24:33,anon_44e88da719-S005,5,0,anon_44e88da719,U0046,1,Fornecedor 0046 LTDA,80c3c3b408dbe1b3,explorador_sem_conversao,publica,login,,,,0,google,organic,,mobile,RJ,Pequeno
EV0003700,2026-07-20 07:26:05,anon_44e88da719-S005,6,0,anon_44e88da719,U0046,1,Fornecedor 0046 LTDA,80c3c3b408dbe1b3,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,organic,,mobile,RJ,Pequeno
EV0003701,2026-07-20 07:28:16,anon_44e88da719-S005,7,0,anon_44e88da719,U0046,1,Fornecedor 0046 LTDA,80c3c3b408dbe1b3,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0087,valvulas,pregao_eletronico,0,google,organic,,mobile,RJ,Pequeno
EV0003702,2026-07-20 07:34:05,anon_c3b3e4110a-S004,1,1,anon_c3b3e4110a,,0,,,bloqueado_taxa_acesso,publica,lista_oportunidades_publicas,,,,0,google,cpc,fornecedores_oleo_gas,mobile,RJ,Pequeno
EV0003703,2026-07-20 07:37:15,anon_c3b3e4110a-S004,2,0,anon_c3b3e4110a,,0,,,bloqueado_taxa_acesso,publica,lista_oportunidades_publicas,,,,0,google,cpc,fornecedores_oleo_gas,mobile,RJ,Pequeno
